id,date_start,country,link,description,persons,url
389,2015-06-09T00:00:00,Danmark,/menu/kalender/hm-dronningen-til-stede-ved-gallakoncert-i-anledning-af-carl-nielsens-150-ars-dag-kl-19,H.M. Dronningen til stede ved gallakoncert i anledning af Carl Nielsens 150-års dag kl. 19.30,H.M. Dronningen,http://kongehuset.dk/menu/kalender
390,2015-06-10T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalens-fodselsdag-4,H.K.H. Prinsgemalens fødselsdag,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
391,2015-06-10T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-overrakker-som-protektor-lions-prisen-2015-kl-1200,H.K.H. Prinsgemalen overrækker som protektor LIONS prisen 2015 kl. 12.00,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
392,2015-06-10T00:00:00,Danmark,/menu/kalender/dkh-prins-joachim-og-prinsesse-marie-overvarer-egnsspillet-dromte-mig-en-drom-kl-20,"D.K.H. Prins Joachim og Prinsesse Marie overværer egnsspillet ""Drømte mig en drøm"" kl. 20.00","H.K.H. Prins Joachim,H.K.H. Prinsesse Marie",http://kongehuset.dk/menu/kalender
393,2015-06-11T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-skole-ol-finalestavne-kl-900,H.K.H. Kronprinsen deltager i Skole OL finalestævne kl. 9.00,H.K.H. Kronprinsen,http://kongehuset.dk/menu/kalender
394,2015-06-11T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-forestar-prisuddeling-fra-hkh-prinsgemalens-fond-kl-1030,H.K.H. Prinsgemalen forestår prisuddeling fra H.K.H. Prinsgemalens Fond kl. 10.30,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
395,2015-06-11T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-overrakker-legater-fra-crown-prince-frederik-fund-kl-1400-2,H.K.H. Kronprinsen overrækker legater fra Crown Prince Frederik Fund kl. 14.00,H.K.H. Kronprinsen,http://kongehuset.dk/menu/kalender
396,2015-06-12T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-cykellobet-vattern-rundt-der-i-ar-fejrer-50-ars-jubilaum,"H.K.H. Kronprinsen deltager i cykelløbet ""Vättern Rundt"", der i år fejrer 50 års jubilæum",H.K.H. Kronprinsen,http://kongehuset.dk/menu/kalender
397,2015-06-12T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-er-rigsforstander-3-2,H.K.H. Prins Joachim er rigsforstander,H.K.H. Prins Joachim,http://kongehuset.dk/menu/kalender
398,2015-06-12T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-afholder-som-formand-bestyrelsesmode-i-dressurens-venner-kl-14,H.K.H. Prinsesse Benedikte afholder som formand bestyrelsesmøde i Dressurens Venner kl. 14.30,H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
399,2015-06-12T00:00:00,Danmark,/menu/kalender/hm-dronningen-deltager-sammen-med-hm-dronning-sonja-i-abning-af-fallesudstillingen-fr,"H.M. Dronningen deltager sammen med H.M. Dronning Sonja i åbning af fællesudstillingen ""Fra Fjell og Kyst"" efterfulgt af pressemøde kl. 15.00",H.M. Dronningen,http://kongehuset.dk/menu/kalender
400,2015-06-12T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-overvarer-de-danske-mesterskaber-i-dressur-pa-broholm-gods-kl,H.K.H. Prinsesse Benedikte overværer de danske mesterskaber i dressur på Broholm Gods kl. 16.30,H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
401,2015-06-13T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-er-rigsforstander-3,H.K.H. Prinsesse Benedikte er rigsforstander,H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
402,2015-06-13T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-deltager-i-abningen-af-udstillingen-kongerakken-til-hest-kl,"H.K.H. Prinsesse Benedikte deltager i åbningen af udstillingen ""Kongerækken til Hest"" kl. 11.30",H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
403,2015-06-13T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-overvarer-hkh-prinsesse-benediktes-arespramielob-kl-1400,"H.K.H. Prinsesse Benedikte overværer ""H.K.H. Prinsesse Benediktes Ærespræmieløb"" kl. 14.00",H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
404,2015-06-14T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-overvarer-de-danske-mesterskaber-i-dressur-pa-broholm-gods-kl-2,H.K.H. Prinsesse Benedikte overværer de danske mesterskaber i dressur på Broholm Gods kl. 12.00,H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
405,2015-06-15T00:00:00,Danmark,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-31-2,Offentlig audiens på Christiansborg Slot kl. 10.00,H.M. Dronningen,http://kongehuset.dk/menu/kalender
406,2015-06-17T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-overvarer-friluftspillet-obersten-pa-friluftscenen-i-ladegard,"H.K.H. Prinsesse Benedikte overværer friluftspillet ""Obersten"" på friluftscenen i Ladegårdsskoven kl. 19.30",H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
407,2015-06-18T00:00:00,Danmark,/menu/kalender/residensforlaggelse-til-marselisborg-slot-5-2,Residensforlæggelse til Marselisborg Slot,"H.M. Dronningen,H.K.H. Prins Henrik",http://kongehuset.dk/menu/kalender
408,2015-06-18T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-overrakker-elforsk-prisen-i-forbindelse-med-energiens-topmode-2015-kl,H.K.H. Kronprinsen overrækker ELFORSK prisen i forbindelse med Energiens Topmøde 2015 kl. 11.20,H.K.H. Kronprinsen,http://kongehuset.dk/menu/kalender
409,2015-06-19T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-de-politiske-partiers-reprasentanter-i-christian-ixs-pala-pa-ama,H.M. Dronningen modtager de politiske partiers repræsentanter i Christian IX's Palæ på Amalienborg fra kl. 14.00,H.M. Dronningen,http://kongehuset.dk/menu/kalender
410,2015-06-19T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-forestar-abning-af-de-danske-bornebibliotekers-falles-laselystkampag,"H.K.H. Kronprinsessen forestår åbning af de danske børnebibliotekers fælles læselystkampagne ""Sommerbogen"" 2015 kl. 12.00",H.K.H. Kronprinsessen,http://kongehuset.dk/menu/kalender
411,2015-06-19T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-besoger-udstillingen-danish-fashion-now-kl-1300,H.K.H. Kronprinsessen besøger udstillingen Danish Fashion Now kl. 13.00,H.K.H. Kronprinsessen,http://kongehuset.dk/menu/kalender
412,2015-06-20T00:00:00,Danmark,/menu/kalender/hm-dronningen-til-stede-ved-indvielsen-af-dokk1-kl-1100,H.M. Dronningen til stede ved indvielsen af Dokk1 kl. 11.00,H.M. Dronningen,http://kongehuset.dk/menu/kalender
413,2015-06-21T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-overvarer-dgi-verdensholdets-show-orbita-kl-1400,H.K.H. Kronprinsen overværer DGI Verdensholdets show ORBITA kl. 14.00,"H.K.H. Kronprinsen,H.K.H. Prins Christian",http://kongehuset.dk/menu/kalender
414,2015-06-21T00:00:00,Danmark,/menu/kalender/kronprinsparret-overvarer-arets-reumert-prisuddelingen-kl-1900,Kronprinsparret overværer Årets Reumert prisuddelingen kl. 19.00,"H.K.H. Kronprinsen,H.K.H. Kronprinsessen",http://kongehuset.dk/menu/kalender
415,2015-06-22T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-de-politiske-partiers-reprasentanter-i-christian-ixs-pala-pa-ama-2,H.M. Dronningen modtager de politiske partiers repræsentanter i Christian IX's Palæ på Amalienborg fra kl. 11.00,"H.M. Dronningen,H.K.H. Kronprinsen",http://kongehuset.dk/menu/kalender
416,2015-06-22T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-som-protektor-for-dansk-svommeunion-i-indvielse-af-ny-livre,H.K.H. Kronprinsessen deltager som protektor for Dansk Svømmeunion i indvielse af ny livredningspost kl. 12.00,H.K.H. Kronprinsessen,http://kongehuset.dk/menu/kalender
417,2015-06-22T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-modtager-ny-regimentschef-for-jyske-dragon-regiment-kl-1500,H.K.H. Prinsgemalen modtager ny regimentschef for Jyske Dragon Regiment kl. 15.00,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
418,2015-06-25T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-markeringen-af-ny-falleskommando-for-specialstyrkerne-kl-11,H.K.H. Kronprinsen deltager i markeringen af ny fælleskommando for specialstyrkerne kl. 11.00,H.K.H. Kronprinsen,http://kongehuset.dk/menu/kalender
419,2015-06-25T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-uddeler-europa-nostra-prisen-kl-1200,H.K.H. Prinsgemalen uddeler Europa Nostra prisen kl. 12.00,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
420,2015-06-26T00:00:00,Danmark,/menu/kalender/hm-dronningen-overvarer-arsdagsparade-ved-den-kongelige-livgarde-samt-overrakker-dronnin,H.M. Dronningen overværer Årsdagsparade ved Den Kongelige Livgarde samt overrækker Dronningens Ur kl. 10.00,H.M. Dronningen,http://kongehuset.dk/menu/kalender
421,2015-06-26T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-besoger-frilandsmuseet-hjerl-hede-i-anledning-af-hjerl-fondens-100-ar,H.K.H. Prins Joachim besøger Frilandsmuseet Hjerl Hede i anledning af Hjerl-Fondens 100-års jubilæum kl. 11.00,H.K.H. Prins Joachim,http://kongehuset.dk/menu/kalender
422,2015-06-26T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-he-sveriges-ambassador-i-afskedsaudiens-kl-1145,H.M. Dronningen modtager H.E. Sveriges ambassadør i afskedsaudiens kl. 11.45,H.M. Dronningen,http://kongehuset.dk/menu/kalender
423,2015-06-27T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-er-til-stede-ved-christina-jewelry--watches-i-forbindelse-med-afslori,H.K.H. Prinsgemalen er til stede ved CHRISTINA Jewelry & Watches i forbindelse med afsløring af Prinsgemalens skulptur Fabeldyret kl. 14.00,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
424,2015-06-28T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-i-arrangementet-aben-hede-ved-harens-kamp-og-ildstotteskol,H.K.H. Prins Joachim deltager i arrangementet ”Åben Hede” ved Hærens Kamp og Ildstøtteskole kl. 9.00,H.K.H. Prins Joachim,http://kongehuset.dk/menu/kalender
425,2015-06-28T00:00:00,Danmark,/menu/kalender/hendes-majestat-dronningen-modtager-den-nye-regering-og-den-fratradende-regering,Hendes Majestæt Dronningen modtager den nye regering og den fratrædende regering,H.M. Dronningen,http://kongehuset.dk/menu/kalender
426,2015-06-29T00:00:00,Danmark,/menu/kalender/hm-dronningen-modtager-nye-officerer-fra-haren-pa-christiansborg-slot-kl-0945,H.M. Dronningen modtager nye officerer fra hæren på Christiansborg Slot kl. 09.45,H.M. Dronningen,http://kongehuset.dk/menu/kalender
427,2015-06-29T00:00:00,Danmark,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-32-2,Offentlig audiens på Christiansborg Slot kl. 10.00,H.M. Dronningen,http://kongehuset.dk/menu/kalender
428,2015-05-01T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-overrakker-forsteprisen-ved-malko-konkurrence-kl-2020,H.K.H. Prinsgemalen overrækker førsteprisen ved Malko konkurrence kl. 20.20,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
429,2015-05-04T00:00:00,Danmark,/menu/kalender/hh-prins-henriks-fodselsdag-2-2,H.H. Prins Henriks fødselsdag,H.H. Prins Henrik,http://kongehuset.dk/menu/kalender
430,2015-05-04T00:00:00,Danmark,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-28-2,Offentlig audiens på Christiansborg Slot kl. 10.00,H.M. Dronningen,http://kongehuset.dk/menu/kalender
431,2015-05-04T00:00:00,Danmark,/menu/kalender/hm-dronningen-deltager-i-hojtideligholdelse-af-danmarks-befrielse-i-1945-kl-1900,H.M. Dronningen deltager i højtideligholdelse af Danmarks befrielse i 1945 kl. 19.00,H.M. Dronningen,http://kongehuset.dk/menu/kalender
432,2015-05-05T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-deltager-i-kranselagning-i-forbindelse-med-70-ars-dagen-for-danmarks-be,H.K.H. Kronprinsen deltager i kranselægning i forbindelse med 70-års dagen for Danmarks befrielse kl. 8.30,H.K.H. Kronprinsen,http://kongehuset.dk/menu/kalender
433,2015-05-05T00:00:00,Danmark,/menu/kalender/kronprinsparret-deltager-i-mindegudstjeneste-kl-1000,Kronprinsparret deltager i mindegudstjeneste kl. 10.00,"H.K.H. Kronprinsen,H.K.H. Kronprinsessen",http://kongehuset.dk/menu/kalender
434,2015-05-05T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-deltager-i-beredskabsstyrelsens-nordiske-chefkursus-kl-1145,H.K.H. Prinsesse Marie deltager i Beredskabsstyrelsens nordiske chefkursus kl. 11.45,H.K.H. Prinsesse Marie,http://kongehuset.dk/menu/kalender
435,2015-05-05T00:00:00,Danmark,/menu/kalender/regentparret-gar-officielt-om-bord-pa-kongeskibet-dannebrog-kl-1200-2-2,Regentparret går officielt om bord på Kongeskibet Dannebrog kl. 12.00,"H.M. Dronningen,H.K.H. Prins Henrik",http://kongehuset.dk/menu/kalender
436,2015-05-05T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-holder-mindetale-i-anledning-af-70-ars-dagen-for-danmarks-befrielse-k,H.K.H. Prins Joachim holder mindetale i anledning af 70-års dagen for Danmarks befrielse kl. 13.00,H.K.H. Prins Joachim,http://kongehuset.dk/menu/kalender
437,2015-05-05T00:00:00,Danmark,/menu/kalender/kronprinsparret-afholder-middag-for-mary-fondens-prasidium-kl-1900-2-2,Kronprinsparret afholder middag for Mary Fondens Præsidium kl. 19.00,"H.K.H. Kronprinsen,H.K.H. Kronprinsessen",http://kongehuset.dk/menu/kalender
438,2015-05-06T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-er-til-stede-ved-skole-ol-lokalstavne-kl-830,H.K.H. Kronprinsen er til stede ved Skole OL lokalstævne kl. 8.30,H.K.H. Kronprinsen,http://kongehuset.dk/menu/kalender
439,2015-05-06T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-deltager-i-tivoliklubbens-forarsmode-kl-1040,H.K.H. Prinsgemalen deltager i Tivoliklubbens forårsmøde kl. 10.40,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
440,2015-05-06T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-modtager-sos-bornebyernes-familiepris-2015-kl-1100-2,H.K.H. Prinsesse Benedikte modtager SOS Børnebyernes Familiepris 2015 kl. 11.00,H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
441,2015-05-06T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-deltager-som-formand-i-modet-i-pigespejdernes-fallesrad-kl-16-2,H.K.H. Prinsesse Benedikte deltager i mødet i Pigespejdernes Fællesråd kl. 16.00,H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
442,2015-05-06T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-forestar-prisoverrakkelse-i-forbindelse-med-vls-50-ars-jubilaum-kl-18,H.K.H. Kronprinsen forestår prisoverrækkelse i forbindelse med VL's 50-års jubilæum kl. 18.30,H.K.H. Kronprinsen,http://kongehuset.dk/menu/kalender
443,2015-05-07T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-navngiver-rosen-inner-wheel-forever-kl-930,"H.K.H. Prinsesse Benedikte navngiver rosen ""Inner Wheel Forever"" kl. 9.30",H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
444,2015-05-07T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-overvarer-prasentationen-af-oko-biler-kl-1100,H.K.H. Prins Joachim overværer præsentationen af øko-biler kl. 11.00,H.K.H. Prins Joachim,http://kongehuset.dk/menu/kalender
445,2015-05-07T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-afholder-bestyrelsesmode-og-generalforsamling-i-dressurens-venn-2,H.K.H. Prinsesse Benedikte afholder bestyrelsesmøde og generalforsamling i Dressurens Venner kl. 15.00,H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
446,2015-05-07T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-overrakker-legater-fra-the-crown-princess-mary-scholarship-kl-16,H.K.H. Kronprinsessen overrækker legater fra ”The Crown Princess Mary Scholarship” kl. 16.00,H.K.H. Kronprinsessen,http://kongehuset.dk/menu/kalender
447,2015-05-07T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-forestar-overrakkelse-af-the-brain-prize-2015-kl-1715,H.K.H. Kronprinsen forestår overrækkelse af The Brain Prize 2015 kl. 17.15,H.K.H. Kronprinsen,http://kongehuset.dk/menu/kalender
448,2015-05-08T00:00:00,Danmark,/menu/kalender/hh-prinsesse-elisabeths-80-ars-fodselsdag,H.H. Prinsesse Elisabeths 80-års fødselsdag,,http://kongehuset.dk/menu/kalender
449,2015-05-08T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-the-14th-world-congress-of-the-european-association-for,H.K.H. Kronprinsessen deltager  i the 14th World Congress of the European Association for Palliative Care kl. 8.50,H.K.H. Kronprinsessen,http://kongehuset.dk/menu/kalender
450,2015-05-08T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-forestar-indvielse-af-ringsted-krisecenters-sansehave-og-legeplads-k,H.K.H. Kronprinsessen forestår indvielse af Ringsted Krisecenters sansehave og legeplads kl. 14.30,H.K.H. Kronprinsessen,http://kongehuset.dk/menu/kalender
451,2015-05-08T00:00:00,Danmark,/menu/kalender/regentparret-til-stede-ved-danmarks-tekniske-universitets-arsfest-kl-1700,Regentparret til stede ved Danmarks Tekniske Universitets årsfest kl. 17.00,"H.M. Dronningen,H.K.H. Prins Henrik",http://kongehuset.dk/menu/kalender
452,2015-05-10T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-forestar-indvielse-af-bridgewalking-pa-den-gamle-lillebaltsbro-kl-1,H.K.H. Kronprinsessen forestår indvielse af Bridgewalking på den gamle Lillebæltsbro kl. 11.00,H.K.H. Kronprinsessen,http://kongehuset.dk/menu/kalender
453,2015-05-11T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-deltager-i-lorealunescos-legatuddeling-kl-1400-2,H.K.H. Prinsesse Marie deltager i L'Oréal/UNESCO´s legatuddeling kl. 14.00,H.K.H. Prinsesse Marie,http://kongehuset.dk/menu/kalender
454,2015-05-12T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-modtager-wwfs-verdensdirektor-kl-1215,H.K.H. Prinsgemalen modtager WWFs Verdensdirektør kl. 12.15,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
455,2015-05-12T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-abner-rad-til-livet-i-modrehjalpen-og-deltager-i-klubfidusen-event,H.K.H. Kronprinsessen åbner ”Råd til Livet” i Mødrehjælpen og deltager i Klubfidusen-event i AaB 13.30,H.K.H. Kronprinsessen,http://kongehuset.dk/menu/kalender
456,2015-05-12T00:00:00,Danmark,/menu/kalender/hm-dronningen-til-stede-ved-haandvarkerforeningens-medaljeoverrakkelse-pa-kobenhavns-rad,H.M. Dronningen til stede ved Haandværkerforeningens medaljeoverrækkelse på Københavns Rådhus kl. 17.30,H.M. Dronningen,http://kongehuset.dk/menu/kalender
457,2015-05-13T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-deltager-som-protektor-i-aids-fondets-ipm-briefing-kl-1230,H.K.H. Prinsesse Marie deltager som protektor i AIDS-Fondets IPM briefing kl. 12.30,H.K.H. Prinsesse Marie,http://kongehuset.dk/menu/kalender
458,2015-05-13T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-afholder-som-formand-mode-i-pigespejdernes-fallesrad-kl-1600,H.K.H. Prinsesse Benedikte afholder som formand møde i Pigespejdernes Fællesråd kl. 16.00.,H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
459,2015-05-13T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-ved-di-og-handvarks-medaljefond-i-ostjyllands-medaljeoverrak,H.K.H. Prins Joachim deltager ved DI og Håndværks Medaljefond i Østjyllands medaljeoverrækkelse 17.00,H.K.H. Prins Joachim,http://kongehuset.dk/menu/kalender
460,2015-05-15T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-ved-dansk-industri-og-handvarks-medaljefond-i-ostjyllands-me-2,H.K.H. Prins Joachim deltager ved Dansk Industri og Håndværks Medaljefond i Østjyllands medaljeoverrækkelse kl. 16.30,H.K.H. Prins Joachim,http://kongehuset.dk/menu/kalender
461,2015-05-16T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-deltager-i-kulturbornholms-udnavnelse-af-arets-areskunstner-kl-160,"H.K.H. Prinsgemalen deltager i KulturBornholms udnævnelse af ""Årets Æreskunstner"" kl. 16.00",H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
462,2015-05-18T00:00:00,Danmark,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-29-2,Offentlig audiens på Christiansborg Slot kl. 10.00,H.M. Dronningen,http://kongehuset.dk/menu/kalender
463,2015-05-18T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-deltager-i-mode-i-komiteen-for-prins-henriks-aresmedalje-og-eksportfor,H.K.H. Prinsgemalen deltager i møde i komitéen for Prins Henriks Æresmedalje og Eksportforeningens Diplom kl. 11.00,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
464,2015-05-19T00:00:00,Danmark,/menu/kalender/hm-dronningen-er-til-stede-ved-indvielsen-af-clay-keramik-museum-danmark-kl-1100,H.M. Dronningen er til stede ved indvielsen af CLAY Keramik Museum Danmark kl. 11.00,H.M. Dronningen,http://kongehuset.dk/menu/kalender
465,2015-05-19T00:00:00,Danmark,/kalender/kronprinsparret-besoeger-tyskland-d-19-21-maj-2015,Kronprinsparret besøger Tyskland d. 19.-21. maj 2015,"H.K.H. Kronprinsen,H.K.H. Kronprinsessen",http://kongehuset.dk/menu/kalender
466,2015-05-20T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-deltager-i-folkekirkens-nodhjalps-kampagne-bag-sa-det-batter-arra,"H.K.H. Prinsesse Marie deltager i Folkekirkens Nødhjælps kampagne ""Bag så det batter""-arrangement kl. 9.00",H.K.H. Prinsesse Marie,http://kongehuset.dk/menu/kalender
467,2015-05-22T00:00:00,Danmark,/menu/kalender/hm-dronningen-deltager-i-en-reception-i-anledning-af-udstillingen-h-af-kunstner-ingvar,H.M. Dronningen deltager i en reception i anledning af udstillingen ”H” af kunstner Ingvar Cronhammar kl. 17.15,H.M. Dronningen,http://kongehuset.dk/menu/kalender
468,2015-05-23T00:00:00,Danmark,/menu/kalender/hm-dronningen-er-til-stede-ved-herlufsholms-450-ars-jubilaum-kl-1000,H.M. Dronningen er til stede ved Herlufsholms 450-års jubilæum kl. 10.00,H.M. Dronningen,http://kongehuset.dk/menu/kalender
469,2015-05-27T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-besoger-psykiatrifondens-reach-out-bus-og-overvarer-undervisning-for,H.K.H. Kronprinsessen besøger Psykiatrifondens Reach Out bus og overværer undervisning for en 6. klasse kl. 10.00,H.K.H. Kronprinsessen,http://kongehuset.dk/menu/kalender
470,2015-05-27T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-afslorer-en-af-prinsgemalens-skulpturer-hos-dsv-kl-1350,H.K.H. Prinsgemalen afslører en af Prinsgemalens skulpturer hos DSV kl. 13.50,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
471,2015-05-27T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-abner-european-academy-of-childhood-disability-conference-kl-1,H.K.H. Prinsesse Benedikte åbner European Academy of Childhood Disability Conference kl. 14.00,H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
472,2015-05-27T00:00:00,Danmark,/menu/kalender/regentparret-deltager-i-koncert-med-livgardens-musikkorps-kl-1600,Regentparret deltager i koncert med Livgardens Musikkorps kl. 16.00,"H.M. Dronningen,H.K.H. Prins Henrik",http://kongehuset.dk/menu/kalender
473,2015-05-28T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-besoger-udstillingen-den-dolda-kvinnomakten-och-barnen-pa-ska,"H.K.H. Prinsesse Benedikte besøger udstillingen ""Den dolda kvinnomakten och barnen"" på Skarhult Slot kl. 11.30",H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
474,2015-05-28T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-marie-deltager-i-specialskolernes-idratsdag-kl-1140,H.K.H. Prinsesse Marie deltager i Specialskolernes Idrætsdag kl. 11.40,H.K.H. Prinsesse Marie,http://kongehuset.dk/menu/kalender
475,2015-05-29T00:00:00,Danmark,/menu/kalender/hkh-prinsesse-benedikte-overvarer-abningen-af-esbjerg-og-omegns-rideklubs-international,H.K.H. Prinsesse Benedikte overværer åbningen af Esbjerg og Omegns Rideklubs internationale stævne i voltigering kl. 9.00,H.K.H. Prinsesse Benedikte,http://kongehuset.dk/menu/kalender
476,2015-05-29T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-ved-markeringen-af-the-international-peacekeepers-day-kl,H.K.H. Prins Joachim deltager ved markeringen af ”The International Peacekeepers Day” kl. 12.15,H.K.H. Prins Joachim,http://kongehuset.dk/menu/kalender
477,2015-05-29T00:00:00,Danmark,/menu/kalender/hkh-prinsgemalen-deltager-i-eksportforeningens-50-ars-jubilaum-kl-1830,H.K.H. Prinsgemalen deltager i Eksportforeningens 50-års jubilæum kl. 18.30,H.K.H. Prins Henrik,http://kongehuset.dk/menu/kalender
478,2015-05-30T00:00:00,Danmark,/menu/kalender/hkh-kronprinsen-er-til-stede-ved-finaleafsnittet-i-icf-canoe-sprint-world-cup-copenhag,H.K.H. Kronprinsen er til stede ved finaleafsnittet i ”ICF Canoe Sprint World Cup Copenhagen” kl. 9.45,H.K.H. Kronprinsen,http://kongehuset.dk/menu/kalender
479,2015-05-30T00:00:00,Danmark,/menu/kalender/hkh-prins-joachim-deltager-ved-abning-af-diabetesforeningens-reprasentantskabsmode-kl,H.K.H. Prins Joachim deltager ved åbning af Diabetesforeningens repræsentantskabsmøde kl. 10.10,H.K.H. Prins Joachim,http://kongehuset.dk/menu/kalender
480,2015-05-30T00:00:00,Danmark,/menu/kalender/hkh-kronprinsessen-deltager-i-fri-for-mobberi-bornestafet-kl-1400-2,H.K.H. Kronprinsessen deltager i Fri for Mobberi Børnestafet kl. 14.00,H.K.H. Kronprinsessen,http://kongehuset.dk/menu/kalender
481,2015-04-01T00:00:00,Danmark,/menu/kalender/regentparret-til-stede-ved-abning-af-udstilling-kl-1200,Regentparret til stede ved åbning af udstilling kl. 12.00,"H.M. Dronningen,H.K.H. Prins Henrik",http://kongehuset.dk/menu/kalender
